GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US250250814002,250250814002,"Block Group 2, Census Tract 814, Suffolk County, Massachusetts",607,236,526,231,139,130,340,161,0,12,38,48,0,12,0,12,9,13,9,13,0,12,81,70,0,12,0,12,0,12,0,12,0,12,52,69,29,33,0,12,29,33
1500000US250250814003,250250814003,"Block Group 3, Census Tract 814, Suffolk County, Massachusetts",1337,222,1241,203,600,168,489,164,0,12,143,66,0,12,0,12,9,14,0,12,9,14,96,76,25,33,13,22,0,12,0,12,0,12,58,71,0,12,0,12,0,12
1500000US250250815001,250250815001,"Block Group 1, Census Tract 815, Suffolk County, Massachusetts",957,227,719,174,157,66,495,146,0,12,50,39,0,12,0,12,17,23,0,12,17,23,238,191,21,21,0,12,0,12,0,12,0,12,197,190,20,31,20,31,0,12
1500000US250250815002,250250815002,"Block Group 2, Census Tract 815, Suffolk County, Massachusetts",1228,249,793,204,96,61,659,202,0,12,16,24,0,12,13,20,9,14,0,12,9,14,435,130,59,42,107,67,0,12,0,12,0,12,258,116,11,14,11,14,0,12
1500000US250250817001,250250817001,"Block Group 1, Census Tract 817, Suffolk County, Massachusetts",488,184,457,170,0,12,369,186,0,12,0,12,0,12,0,12,88,98,0,12,88,98,31,50,0,12,0,12,0,12,0,12,0,12,11,18,20,32,20,32,0,12
1500000US250250817002,250250817002,"Block Group 2, Census Tract 817, Suffolk County, Massachusetts",759,256,665,249,15,17,650,248,0,12,0,12,0,12,0,12,0,12,0,12,0,12,94,100,0,12,38,47,0,12,0,12,0,12,56,88,0,12,0,12,0,12
1500000US250250817003,250250817003,"Block Group 3, Census Tract 817, Suffolk County, Massachusetts",777,277,642,267,22,37,574,238,0,12,0,12,0,12,0,12,46,106,0,12,46,106,135,147,27,39,10,15,0,12,0,12,0,12,98,152,0,12,0,12,0,12
1500000US250250817004,250250817004,"Block Group 4, Census Tract 817, Suffolk County, Massachusetts",588,171,522,148,12,14,375,137,0,12,126,83,0,12,0,12,9,15,0,12,9,15,66,74,43,64,0,12,0,12,0,12,0,12,23,35,0,12,0,12,0,12
1500000US250250817005,250250817005,"Block Group 5, Census Tract 817, Suffolk County, Massachusetts",725,200,533,179,55,62,444,171,11,18,0,12,0,12,0,12,23,35,0,12,23,35,192,132,46,70,0,12,0,12,0,12,0,12,62,66,84,96,84,96,0,12
1500000US250250818001,250250818001,"Block Group 1, Census Tract 818, Suffolk County, Massachusetts",1418,502,749,288,24,24,725,289,0,12,0,12,0,12,0,12,0,12,0,12,0,12,669,386,146,188,205,271,0,12,0,12,0,12,291,166,27,45,0,12,27,45
1500000US250250818002,250250818002,"Block Group 2, Census Tract 818, Suffolk County, Massachusetts",1132,323,933,311,46,70,866,300,0,12,0,12,0,12,0,12,21,25,0,12,21,25,199,125,10,15,90,101,0,12,0,12,0,12,68,75,31,52,0,12,31,52
1500000US250250818003,250250818003,"Block Group 3, Census Tract 818, Suffolk County, Massachusetts",1040,365,871,376,9,15,819,381,0,12,0,12,0,12,24,37,19,29,0,12,19,29,169,154,0,12,0,12,0,12,0,12,0,12,169,154,0,12,0,12,0,12
1500000US250250819001,250250819001,"Block Group 1, Census Tract 819, Suffolk County, Massachusetts",626,261,604,262,7,12,597,263,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,25,0,12,11,18,0,12,0,12,0,12,11,17,0,12,0,12,0,12
1500000US250250819002,250250819002,"Block Group 2, Census Tract 819, Suffolk County, Massachusetts",883,248,507,197,0,12,489,197,0,12,18,29,0,12,0,12,0,12,0,12,0,12,376,212,212,190,51,57,0,12,0,12,0,12,113,164,0,12,0,12,0,12
1500000US250250819003,250250819003,"Block Group 3, Census Tract 819, Suffolk County, Massachusetts",840,417,492,369,22,30,390,399,0,12,0,12,0,12,0,12,80,130,0,12,80,130,348,186,154,163,0,12,0,12,0,12,0,12,194,169,0,12,0,12,0,12
1500000US250250819004,250250819004,"Block Group 4, Census Tract 819, Suffolk County, Massachusetts",1166,508,918,482,0,12,897,474,0,12,0,12,0,12,0,12,21,29,21,29,0,12,248,164,17,43,80,78,0,12,0,12,0,12,42,65,109,139,109,139,0,12
1500000US250250820001,250250820001,"Block Group 1, Census Tract 820, Suffolk County, Massachusetts",1122,339,1010,306,11,14,988,307,0,12,0,12,0,12,0,12,11,16,0,12,11,16,112,136,99,135,0,12,0,12,0,12,0,12,0,12,13,19,13,19,0,12
1500000US250250820002,250250820002,"Block Group 2, Census Tract 820, Suffolk County, Massachusetts",591,245,436,236,0,12,427,237,0,12,9,14,0,12,0,12,0,12,0,12,0,12,155,133,71,107,0,12,0,12,0,12,0,12,75,83,9,13,0,12,9,13
1500000US250250820003,250250820003,"Block Group 3, Census Tract 820, Suffolk County, Massachusetts",1012,264,736,251,10,16,710,252,0,12,16,27,0,12,0,12,0,12,0,12,0,12,276,162,195,146,27,48,0,12,0,12,0,12,54,62,0,12,0,12,0,12
1500000US250250821001,250250821001,"Block Group 1, Census Tract 821, Suffolk County, Massachusetts",1086,367,774,344,26,30,707,335,0,12,0,12,0,12,0,12,41,47,16,26,25,38,312,202,26,44,107,89,0,12,0,12,0,12,179,179,0,12,0,12,0,12
1500000US250250821002,250250821002,"Block Group 2, Census Tract 821, Suffolk County, Massachusetts",1996,532,1207,578,1,2,1087,566,0,12,0,12,0,12,119,179,0,12,0,12,0,12,789,345,173,208,129,202,0,12,0,12,0,12,366,227,121,137,121,137,0,12
1500000US250250821003,250250821003,"Block Group 3, Census Tract 821, Suffolk County, Massachusetts",2161,467,1606,448,93,78,1340,386,0,12,95,130,0,12,38,62,40,44,0,12,40,44,555,292,122,100,8,14,0,12,0,12,0,12,425,288,0,12,0,12,0,12
1500000US250250901001,250250901001,"Block Group 1, Census Tract 901, Suffolk County, Massachusetts",1352,262,821,223,8,14,794,223,0,12,0,12,0,12,0,12,19,21,19,21,0,12,531,204,49,46,138,130,0,12,0,12,0,12,344,183,0,12,0,12,0,12
1500000US250250901002,250250901002,"Block Group 2, Census Tract 901, Suffolk County, Massachusetts",846,336,537,234,0,12,516,232,0,12,0,12,0,12,0,12,21,33,0,12,21,33,309,263,105,140,24,32,0,12,0,12,0,12,173,214,7,14,7,14,0,12
1500000US250250901003,250250901003,"Block Group 3, Census Tract 901, Suffolk County, Massachusetts",847,274,684,241,136,132,387,153,0,12,0,12,0,12,143,174,18,21,9,15,9,14,163,143,9,14,35,44,0,12,0,12,0,12,100,111,19,22,11,18,8,13
1500000US250250901004,250250901004,"Block Group 4, Census Tract 901, Suffolk County, Massachusetts",1133,369,1109,358,41,63,999,345,0,12,42,70,0,12,0,12,27,36,0,12,27,36,24,26,0,12,8,14,0,12,0,12,0,12,0,12,16,22,16,22,0,12
1500000US250250901005,250250901005,"Block Group 5, Census Tract 901, Suffolk County, Massachusetts",634,297,621,297,20,24,592,302,0,12,0,12,0,12,0,12,9,15,0,12,9,15,13,15,6,14,0,12,0,12,0,12,0,12,7,16,0,12,0,12,0,12
1500000US250250902001,250250902001,"Block Group 1, Census Tract 902, Suffolk County, Massachusetts",614,174,331,127,6,11,299,124,0,12,0,12,0,12,0,12,26,22,0,12,26,22,283,135,88,75,45,59,0,12,0,12,0,12,137,101,13,19,13,19,0,12
1500000US250250902002,250250902002,"Block Group 2, Census Tract 902, Suffolk County, Massachusetts",807,196,483,158,25,36,303,135,0,12,49,59,27,31,79,76,0,12,0,12,0,12,324,152,12,18,0,12,0,12,0,12,0,12,285,156,27,52,27,52,0,12
1500000US250250902003,250250902003,"Block Group 3, Census Tract 902, Suffolk County, Massachusetts",962,284,677,249,0,12,459,241,0,12,61,60,0,12,147,144,10,15,0,12,10,15,285,147,68,51,13,20,0,12,0,12,0,12,136,90,68,105,0,12,68,105
1500000US250250903001,250250903001,"Block Group 1, Census Tract 903, Suffolk County, Massachusetts",902,365,497,271,62,80,435,281,0,12,0,12,0,12,0,12,0,12,0,12,0,12,405,233,106,118,153,132,0,12,0,12,0,12,146,128,0,12,0,12,0,12
1500000US250250903002,250250903002,"Block Group 2, Census Tract 903, Suffolk County, Massachusetts",1888,512,1328,489,0,12,1102,445,145,202,0,12,0,12,35,44,46,71,46,71,0,12,560,193,125,129,23,35,20,33,0,12,0,12,392,164,0,12,0,12,0,12
1500000US250250903003,250250903003,"Block Group 3, Census Tract 903, Suffolk County, Massachusetts",841,285,762,277,0,12,668,287,0,12,0,12,0,12,27,44,67,77,0,12,67,77,79,108,0,12,0,12,0,12,0,12,0,12,79,108,0,12,0,12,0,12
1500000US250250904001,250250904001,"Block Group 1, Census Tract 904, Suffolk County, Massachusetts",572,185,295,140,19,29,260,132,0,12,0,12,0,12,16,31,0,12,0,12,0,12,277,159,90,78,117,119,0,12,0,12,0,12,70,113,0,12,0,12,0,12
1500000US250250904002,250250904002,"Block Group 2, Census Tract 904, Suffolk County, Massachusetts",1877,475,1380,391,79,125,1260,390,0,12,0,12,0,12,7,11,34,51,34,51,0,12,497,371,124,203,41,46,0,12,0,12,0,12,332,303,0,12,0,12,0,12
1500000US250250904003,250250904003,"Block Group 3, Census Tract 904, Suffolk County, Massachusetts",652,281,508,213,46,66,336,176,0,12,77,103,0,12,0,12,49,87,49,87,0,12,144,193,44,60,74,104,0,12,0,12,0,12,0,12,26,34,9,14,17,30
1500000US250250904004,250250904004,"Block Group 4, Census Tract 904, Suffolk County, Massachusetts",864,322,471,245,0,12,381,216,0,12,28,49,0,12,44,73,18,32,9,16,9,16,393,309,78,88,15,25,0,12,0,12,0,12,300,302,0,12,0,12,0,12
1500000US250250906001,250250906001,"Block Group 1, Census Tract 906, Suffolk County, Massachusetts",1079,219,805,175,74,35,622,169,20,34,0,12,0,12,49,57,40,43,13,18,27,39,274,112,85,83,25,27,0,12,0,12,0,12,155,109,9,14,0,12,9,14
1500000US250250906002,250250906002,"Block Group 2, Census Tract 906, Suffolk County, Massachusetts",1258,239,1029,228,84,60,720,215,0,12,9,14,0,12,166,142,50,42,38,37,12,20,229,109,23,32,90,70,0,12,0,12,0,12,104,87,12,21,12,21,0,12
1500000US250250907001,250250907001,"Block Group 1, Census Tract 907, Suffolk County, Massachusetts",1382,350,1144,290,546,173,7,11,0,12,504,233,0,12,53,87,34,41,28,39,6,10,238,224,44,49,0,12,0,12,0,12,0,12,194,220,0,12,0,12,0,12
1500000US250250907002,250250907002,"Block Group 2, Census Tract 907, Suffolk County, Massachusetts",1105,290,1099,289,786,228,78,43,0,12,93,103,0,12,108,124,34,39,0,12,34,39,6,14,6,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250907003,250250907003,"Block Group 3, Census Tract 907, Suffolk County, Massachusetts",1339,321,1153,334,553,203,351,260,31,46,218,148,0,12,0,12,0,12,0,12,0,12,186,121,49,56,0,12,0,12,0,12,0,12,137,106,0,12,0,12,0,12
1500000US250250907004,250250907004,"Block Group 4, Census Tract 907, Suffolk County, Massachusetts",787,338,486,244,414,226,47,68,0,12,0,12,0,12,15,23,10,16,0,12,10,16,301,270,31,29,0,12,0,12,0,12,0,12,270,262,0,12,0,12,0,12
1500000US250250909011,250250909011,"Block Group 1, Census Tract 909.01, Suffolk County, Massachusetts",2044,343,1330,320,529,241,299,165,0,12,502,177,0,12,0,12,0,12,0,12,0,12,714,284,41,42,21,23,22,29,0,12,0,12,630,270,0,12,0,12,0,12
1500000US250250909012,250250909012,"Block Group 2, Census Tract 909.01, Suffolk County, Massachusetts",1788,256,1562,241,638,173,205,120,0,12,699,190,0,12,0,12,20,23,0,12,20,23,226,129,104,84,0,12,36,52,0,12,0,12,86,71,0,12,0,12,0,12
1500000US250250910011,250250910011,"Block Group 1, Census Tract 910.01, Suffolk County, Massachusetts",850,330,844,329,102,56,325,333,0,12,410,221,0,12,0,12,7,9,3,6,4,8,6,10,0,12,4,9,0,12,0,12,0,12,2,5,0,12,0,12,0,12
1500000US250250910012,250250910012,"Block Group 2, Census Tract 910.01, Suffolk County, Massachusetts",974,286,950,285,469,226,128,126,0,12,309,217,0,12,18,29,26,42,0,12,26,42,24,38,0,12,0,12,0,12,0,12,0,12,24,38,0,12,0,12,0,12
1500000US250250910013,250250910013,"Block Group 3, Census Tract 910.01, Suffolk County, Massachusetts",513,141,487,145,478,146,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,28,26,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250910014,250250910014,"Block Group 4, Census Tract 910.01, Suffolk County, Massachusetts",880,192,857,183,736,164,11,17,0,12,99,108,0,12,0,12,11,18,0,12,11,18,23,37,23,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250911001,250250911001,"Block Group 1, Census Tract 911, Suffolk County, Massachusetts",1580,414,1479,403,1009,303,73,60,0,12,366,270,0,12,0,12,31,37,0,12,31,37,101,136,8,13,0,12,0,12,0,12,0,12,93,137,0,12,0,12,0,12
1500000US250250911002,250250911002,"Block Group 2, Census Tract 911, Suffolk County, Massachusetts",1050,328,901,294,686,259,49,63,0,12,131,145,0,12,0,12,35,54,0,12,35,54,149,161,0,12,0,12,0,12,0,12,0,12,72,100,77,120,0,12,77,120
1500000US250250911003,250250911003,"Block Group 3, Census Tract 911, Suffolk County, Massachusetts",997,394,925,368,494,200,49,49,0,12,375,320,0,12,0,12,7,11,0,12,7,11,72,91,0,12,0,12,0,12,0,12,0,12,37,47,35,44,35,44,0,12
1500000US250250911004,250250911004,"Block Group 4, Census Tract 911, Suffolk County, Massachusetts",742,269,697,269,332,180,67,94,0,12,258,191,0,12,40,68,0,12,0,12,0,12,45,56,0,12,0,12,0,12,0,12,0,12,45,56,0,12,0,12,0,12
1500000US250250911005,250250911005,"Block Group 5, Census Tract 911, Suffolk County, Massachusetts",1108,361,1087,358,467,184,7,6,0,12,376,272,0,12,210,228,27,40,0,12,27,40,21,34,0,12,0,12,0,12,0,12,0,12,1,4,20,33,20,33,0,12
1500000US250250912001,250250912001,"Block Group 1, Census Tract 912, Suffolk County, Massachusetts",1035,264,797,223,393,133,202,124,0,12,12,19,0,12,70,73,120,120,42,67,78,99,238,146,49,76,0,12,11,17,0,12,0,12,107,103,71,75,51,68,20,33
1500000US250250912002,250250912002,"Block Group 2, Census Tract 912, Suffolk County, Massachusetts",1510,366,1117,324,393,158,434,208,0,12,22,32,0,12,224,189,44,49,4,10,40,48,393,258,18,25,106,118,0,12,0,12,0,12,242,224,27,39,27,39,0,12
1500000US250250912003,250250912003,"Block Group 3, Census Tract 912, Suffolk County, Massachusetts",696,186,572,172,401,146,111,84,0,12,9,21,0,12,16,27,35,54,35,54,0,12,124,123,0,12,0,12,63,103,0,12,0,12,44,69,17,26,17,26,0,12
1500000US250250913001,250250913001,"Block Group 1, Census Tract 913, Suffolk County, Massachusetts",1535,309,1105,292,242,178,605,234,0,12,8,23,0,12,229,178,21,22,21,22,0,12,430,230,182,140,0,12,0,12,0,12,0,12,223,192,25,26,11,16,14,20
1500000US250250913002,250250913002,"Block Group 2, Census Tract 913, Suffolk County, Massachusetts",1061,237,735,206,69,75,448,190,0,12,16,24,0,12,152,119,50,48,32,34,18,35,326,199,109,112,7,10,0,12,0,12,0,12,203,161,7,12,7,12,0,12
1500000US250250914001,250250914001,"Block Group 1, Census Tract 914, Suffolk County, Massachusetts",1666,224,1162,177,141,58,752,155,18,29,12,19,0,12,194,104,45,42,22,35,23,24,504,164,111,78,15,18,0,12,15,22,0,12,354,138,9,14,9,14,0,12
1500000US250250914002,250250914002,"Block Group 2, Census Tract 914, Suffolk County, Massachusetts",1055,206,666,188,112,100,516,173,0,12,0,12,0,12,38,43,0,12,0,12,0,12,389,136,22,33,14,19,0,12,0,12,0,12,340,130,13,33,0,12,13,33
1500000US250250915001,250250915001,"Block Group 1, Census Tract 915, Suffolk County, Massachusetts",2111,389,1708,342,374,135,598,230,0,12,118,130,0,12,537,321,81,76,64,72,17,26,403,252,31,46,108,198,0,12,0,12,0,12,240,177,24,21,24,21,0,12
1500000US250250915002,250250915002,"Block Group 2, Census Tract 915, Suffolk County, Massachusetts",1730,368,1330,367,79,66,798,301,0,12,133,131,0,12,164,150,156,125,37,55,119,111,400,193,0,12,0,12,0,12,0,12,0,12,400,193,0,12,0,12,0,12
1500000US250250915003,250250915003,"Block Group 3, Census Tract 915, Suffolk County, Massachusetts",960,347,870,337,99,65,412,160,12,21,0,12,0,12,331,318,16,23,0,12,16,23,90,75,0,12,0,12,0,12,0,12,0,12,74,71,16,23,0,12,16,23
1500000US250250916001,250250916001,"Block Group 1, Census Tract 916, Suffolk County, Massachusetts",1616,470,1486,439,313,188,973,422,0,12,0,12,0,12,122,130,78,94,0,12,78,94,130,142,0,12,70,92,0,12,0,12,0,12,60,59,0,12,0,12,0,12
1500000US250250916002,250250916002,"Block Group 2, Census Tract 916, Suffolk County, Massachusetts",1323,442,1026,415,76,62,382,280,0,12,568,290,0,12,0,12,0,12,0,12,0,12,297,229,96,107,0,12,0,12,0,12,0,12,201,184,0,12,0,12,0,12
1500000US250250916003,250250916003,"Block Group 3, Census Tract 916, Suffolk County, Massachusetts",443,200,427,187,49,40,151,115,0,12,227,174,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12
1500000US250250917001,250250917001,"Block Group 1, Census Tract 917, Suffolk County, Massachusetts",1394,269,1126,262,125,61,881,251,5,9,70,72,0,12,35,54,10,12,0,12,10,12,268,137,58,49,54,32,0,12,0,12,0,12,126,137,30,34,19,29,11,16
1500000US250250917002,250250917002,"Block Group 2, Census Tract 917, Suffolk County, Massachusetts",953,223,665,194,59,57,354,143,0,12,44,69,0,12,208,154,0,12,0,12,0,12,288,106,76,60,133,114,0,12,0,12,0,12,79,67,0,12,0,12,0,12
1500000US250250917003,250250917003,"Block Group 3, Census Tract 917, Suffolk County, Massachusetts",957,219,712,218,5,8,487,201,0,12,87,122,0,12,133,93,0,12,0,12,0,12,245,150,44,53,48,39,0,12,0,12,0,12,153,136,0,12,0,12,0,12
1500000US250250918001,250250918001,"Block Group 1, Census Tract 918, Suffolk County, Massachusetts",1338,467,1085,451,230,219,581,327,0,12,3,6,0,12,185,229,86,79,47,58,39,47,253,170,63,63,5,11,0,12,0,12,0,12,172,157,13,20,13,20,0,12
1500000US250250918002,250250918002,"Block Group 2, Census Tract 918, Suffolk County, Massachusetts",1234,380,1064,409,22,35,520,361,0,12,0,12,0,12,495,408,27,42,27,42,0,12,170,181,79,95,0,12,0,12,0,12,0,12,91,151,0,12,0,12,0,12
1500000US250250918003,250250918003,"Block Group 3, Census Tract 918, Suffolk County, Massachusetts",1239,433,1113,383,28,36,1046,373,0,12,0,12,0,12,0,12,39,63,0,12,39,63,126,151,0,12,67,106,0,12,0,12,0,12,59,100,0,12,0,12,0,12
1500000US250250919001,250250919001,"Block Group 1, Census Tract 919, Suffolk County, Massachusetts",1164,302,860,297,47,57,744,315,9,14,0,12,0,12,43,70,17,27,0,12,17,27,304,194,11,17,39,33,0,12,0,12,0,12,254,200,0,12,0,12,0,12
1500000US250250919002,250250919002,"Block Group 2, Census Tract 919, Suffolk County, Massachusetts",1053,458,967,458,113,139,811,419,0,12,43,74,0,12,0,12,0,12,0,12,0,12,86,85,9,14,77,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250919003,250250919003,"Block Group 3, Census Tract 919, Suffolk County, Massachusetts",1346,372,850,271,90,101,748,273,0,12,0,12,0,12,0,12,12,18,0,12,12,18,496,254,54,82,125,104,0,12,0,12,0,12,317,256,0,12,0,12,0,12
1500000US250250919004,250250919004,"Block Group 4, Census Tract 919, Suffolk County, Massachusetts",453,197,406,209,28,33,378,213,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,57,0,12,31,51,0,12,0,12,0,12,0,12,16,25,16,25,0,12
1500000US250250920001,250250920001,"Block Group 1, Census Tract 920, Suffolk County, Massachusetts",1423,393,1186,362,99,52,680,275,0,12,102,121,0,12,217,230,88,121,80,121,8,14,237,176,19,31,26,45,0,12,0,12,0,12,192,162,0,12,0,12,0,12
1500000US250250920002,250250920002,"Block Group 2, Census Tract 920, Suffolk County, Massachusetts",2025,367,1544,340,72,42,1073,284,0,12,373,233,0,12,19,44,7,12,0,12,7,12,481,308,22,36,225,233,0,12,0,12,0,12,234,204,0,12,0,12,0,12
1500000US250250920003,250250920003,"Block Group 3, Census Tract 920, Suffolk County, Massachusetts",869,296,368,191,59,69,293,203,16,24,0,12,0,12,0,12,0,12,0,12,0,12,501,284,339,252,140,153,0,12,0,12,0,12,0,12,22,36,0,12,22,36
1500000US250250920004,250250920004,"Block Group 4, Census Tract 920, Suffolk County, Massachusetts",1250,338,834,277,13,21,779,279,0,12,0,12,0,12,0,12,42,66,22,35,20,31,416,266,42,52,273,246,0,12,0,12,0,12,101,129,0,12,0,12,0,12
1500000US250250921011,250250921011,"Block Group 1, Census Tract 921.01, Suffolk County, Massachusetts",1835,767,1657,784,428,284,385,386,0,12,844,753,0,12,0,12,0,12,0,12,0,12,178,144,81,100,0,12,0,12,0,12,0,12,97,108,0,12,0,12,0,12
1500000US250250921012,250250921012,"Block Group 2, Census Tract 921.01, Suffolk County, Massachusetts",1383,564,1378,564,514,329,214,206,0,12,368,338,0,12,9,21,273,373,0,12,273,373,5,11,0,12,5,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250921013,250250921013,"Block Group 3, Census Tract 921.01, Suffolk County, Massachusetts",910,442,820,471,349,280,471,414,0,12,0,12,0,12,0,12,0,12,0,12,0,12,90,109,90,109,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250921014,250250921014,"Block Group 4, Census Tract 921.01, Suffolk County, Massachusetts",908,429,837,408,265,158,40,37,0,12,518,400,0,12,0,12,14,24,0,12,14,24,71,80,28,38,0,12,0,12,0,12,0,12,43,69,0,12,0,12,0,12
1500000US250250921015,250250921015,"Block Group 5, Census Tract 921.01, Suffolk County, Massachusetts",2063,538,1887,516,274,135,602,285,0,12,871,451,0,12,122,183,18,31,0,12,18,31,176,196,13,20,0,12,0,12,0,12,0,12,163,194,0,12,0,12,0,12
1500000US250250922001,250250922001,"Block Group 1, Census Tract 922, Suffolk County, Massachusetts",877,316,825,327,249,125,285,158,0,12,282,231,0,12,0,12,9,14,0,12,9,14,52,112,2,7,0,12,0,12,0,12,0,12,50,108,0,12,0,12,0,12
1500000US250250922002,250250922002,"Block Group 2, Census Tract 922, Suffolk County, Massachusetts",1083,466,1060,468,117,120,683,329,0,12,141,214,0,12,94,139,25,36,0,12,25,36,23,92,23,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250922003,250250922003,"Block Group 3, Census Tract 922, Suffolk County, Massachusetts",765,206,717,207,240,119,317,196,0,12,119,134,0,12,0,12,41,47,0,12,41,47,48,66,31,58,0,12,0,12,0,12,0,12,17,30,0,12,0,12,0,12
1500000US250250922004,250250922004,"Block Group 4, Census Tract 922, Suffolk County, Massachusetts",539,168,443,144,227,103,175,119,0,12,31,51,0,12,0,12,10,15,0,12,10,15,96,118,0,12,72,112,0,12,0,12,0,12,24,37,0,12,0,12,0,12
1500000US250250923001,250250923001,"Block Group 1, Census Tract 923, Suffolk County, Massachusetts",644,188,582,195,48,49,467,177,0,12,0,12,0,12,0,12,67,74,54,72,13,20,62,67,41,63,19,22,0,12,0,12,0,12,2,5,0,12,0,12,0,12
1500000US250250923002,250250923002,"Block Group 2, Census Tract 923, Suffolk County, Massachusetts",777,215,618,230,0,12,611,232,0,12,0,12,0,12,0,12,7,8,0,12,7,8,159,105,123,102,18,27,18,29,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250923003,250250923003,"Block Group 3, Census Tract 923, Suffolk County, Massachusetts",1411,280,1323,262,92,91,1217,259,0,12,14,22,0,12,0,12,0,12,0,12,0,12,88,92,44,72,7,11,37,57,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250923004,250250923004,"Block Group 4, Census Tract 923, Suffolk County, Massachusetts",620,234,543,219,0,12,504,220,0,12,0,12,0,12,26,31,13,19,0,12,13,19,77,75,0,12,38,50,0,12,0,12,0,12,39,62,0,12,0,12,0,12
1500000US250250924001,250250924001,"Block Group 1, Census Tract 924, Suffolk County, Massachusetts",569,324,452,292,16,25,420,280,0,12,0,12,0,12,16,31,0,12,0,12,0,12,117,189,117,189,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250250924002,250250924002,"Block Group 2, Census Tract 924, Suffolk County, Massachusetts",1589,472,1399,403,0,12,1399,403,0,12,0,12,0,12,0,12,0,12,0,12,0,12,190,252,8,12,169,254,0,12,0,12,0,12,5,13,8,13,0,12,8,13
