GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Household received Food Stamps/SNAP in the past 12 months:,Margin of Error; Household received Food Stamps/SNAP in the past 12 months:,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household received Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months:,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months:,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with 1 or more persons with a disability,Estimate; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability,Margin of Error; Household did not receive Food Stamps/SNAP in the past 12 months: - Households with no persons with a disability
1500000US250250911002,250250911002,"Block Group 2, Census Tract 911, Suffolk County, Massachusetts",379,97,34,43,7,10,27,42,345,89,65,48,280,79
1500000US250250911003,250250911003,"Block Group 3, Census Tract 911, Suffolk County, Massachusetts",306,87,48,37,36,33,12,17,258,87,28,22,230,87
1500000US250250911004,250250911004,"Block Group 4, Census Tract 911, Suffolk County, Massachusetts",245,69,67,42,39,36,28,30,178,67,0,12,178,67
1500000US250250911005,250250911005,"Block Group 5, Census Tract 911, Suffolk County, Massachusetts",349,89,77,65,0,12,77,65,272,73,26,18,246,74
1500000US250250912001,250250912001,"Block Group 1, Census Tract 912, Suffolk County, Massachusetts",417,95,78,63,42,51,36,43,339,82,77,59,262,76
1500000US250250912002,250250912002,"Block Group 2, Census Tract 912, Suffolk County, Massachusetts",488,111,82,57,34,30,48,47,406,116,103,62,303,112
1500000US250250912003,250250912003,"Block Group 3, Census Tract 912, Suffolk County, Massachusetts",270,78,75,54,11,18,64,50,195,61,33,32,162,62
1500000US250250913001,250250913001,"Block Group 1, Census Tract 913, Suffolk County, Massachusetts",468,70,179,66,74,52,105,47,289,67,99,55,190,57
1500000US250250913002,250250913002,"Block Group 2, Census Tract 913, Suffolk County, Massachusetts",343,67,161,60,51,28,110,53,182,56,60,40,122,51
1500000US250250914001,250250914001,"Block Group 1, Census Tract 914, Suffolk County, Massachusetts",577,75,197,60,104,45,93,42,380,66,93,40,287,63
1500000US250250914002,250250914002,"Block Group 2, Census Tract 914, Suffolk County, Massachusetts",337,64,77,36,21,21,56,31,260,63,89,35,171,63
1500000US250250915001,250250915001,"Block Group 1, Census Tract 915, Suffolk County, Massachusetts",705,97,187,65,113,48,74,49,518,109,114,58,404,105
1500000US250250915002,250250915002,"Block Group 2, Census Tract 915, Suffolk County, Massachusetts",627,105,237,87,78,54,159,74,390,101,102,70,288,82
1500000US250250915003,250250915003,"Block Group 3, Census Tract 915, Suffolk County, Massachusetts",311,63,105,55,62,49,43,27,206,63,37,33,169,63
1500000US250250916001,250250916001,"Block Group 1, Census Tract 916, Suffolk County, Massachusetts",512,104,229,111,115,84,114,90,283,93,31,30,252,87
1500000US250250916002,250250916002,"Block Group 2, Census Tract 916, Suffolk County, Massachusetts",356,95,115,71,61,44,54,56,241,90,126,70,115,57
1500000US250250916003,250250916003,"Block Group 3, Census Tract 916, Suffolk County, Massachusetts",211,69,136,62,67,45,69,51,75,54,52,48,23,20
1500000US250250917001,250250917001,"Block Group 1, Census Tract 917, Suffolk County, Massachusetts",431,67,112,45,30,22,82,36,319,67,57,29,262,66
1500000US250250917002,250250917002,"Block Group 2, Census Tract 917, Suffolk County, Massachusetts",303,57,90,43,36,26,54,34,213,56,57,34,156,56
1500000US250250917003,250250917003,"Block Group 3, Census Tract 917, Suffolk County, Massachusetts",275,49,111,46,66,42,45,24,164,53,48,30,116,48
1500000US250250918001,250250918001,"Block Group 1, Census Tract 918, Suffolk County, Massachusetts",381,115,156,93,120,87,36,37,225,94,63,40,162,82
1500000US250250918002,250250918002,"Block Group 2, Census Tract 918, Suffolk County, Massachusetts",381,101,135,67,59,52,76,55,246,98,49,69,197,87
1500000US250250918003,250250918003,"Block Group 3, Census Tract 918, Suffolk County, Massachusetts",333,102,118,60,65,50,53,45,215,90,87,55,128,75
1500000US250250919001,250250919001,"Block Group 1, Census Tract 919, Suffolk County, Massachusetts",387,72,187,79,56,45,131,74,200,72,57,45,143,72
1500000US250250919002,250250919002,"Block Group 2, Census Tract 919, Suffolk County, Massachusetts",263,80,120,58,39,36,81,49,143,71,61,54,82,55
1500000US250250919003,250250919003,"Block Group 3, Census Tract 919, Suffolk County, Massachusetts",495,86,234,75,118,56,116,63,261,77,68,54,193,66
1500000US250250919004,250250919004,"Block Group 4, Census Tract 919, Suffolk County, Massachusetts",162,51,26,24,9,14,17,19,136,46,45,26,91,41
1500000US250250920001,250250920001,"Block Group 1, Census Tract 920, Suffolk County, Massachusetts",491,87,208,80,132,74,76,59,283,81,102,60,181,61
1500000US250250920002,250250920002,"Block Group 2, Census Tract 920, Suffolk County, Massachusetts",529,77,171,65,99,64,72,49,358,88,131,69,227,80
1500000US250250920003,250250920003,"Block Group 3, Census Tract 920, Suffolk County, Massachusetts",233,76,116,68,58,51,58,52,117,57,37,31,80,49
1500000US250250920004,250250920004,"Block Group 4, Census Tract 920, Suffolk County, Massachusetts",329,73,186,66,83,54,103,59,143,64,63,49,80,46
1500000US250250921011,250250921011,"Block Group 1, Census Tract 921.01, Suffolk County, Massachusetts",547,166,224,136,75,91,149,103,323,123,80,56,243,118
1500000US250250921012,250250921012,"Block Group 2, Census Tract 921.01, Suffolk County, Massachusetts",377,140,132,102,120,100,12,19,245,137,174,127,71,63
1500000US250250921013,250250921013,"Block Group 3, Census Tract 921.01, Suffolk County, Massachusetts",270,104,107,102,39,43,68,92,163,94,59,61,104,71
1500000US250250921014,250250921014,"Block Group 4, Census Tract 921.01, Suffolk County, Massachusetts",406,135,168,120,120,103,48,64,238,96,16,26,222,100
1500000US250250921015,250250921015,"Block Group 5, Census Tract 921.01, Suffolk County, Massachusetts",699,153,315,129,189,99,126,86,384,133,89,62,295,118
1500000US250250922001,250250922001,"Block Group 1, Census Tract 922, Suffolk County, Massachusetts",275,74,35,31,9,15,26,27,240,65,76,59,164,54
1500000US250250922002,250250922002,"Block Group 2, Census Tract 922, Suffolk County, Massachusetts",256,95,24,27,12,20,12,18,232,89,95,68,137,68
1500000US250250922003,250250922003,"Block Group 3, Census Tract 922, Suffolk County, Massachusetts",287,86,118,79,106,85,12,19,169,60,45,39,124,51
1500000US250250922004,250250922004,"Block Group 4, Census Tract 922, Suffolk County, Massachusetts",310,82,70,58,29,46,41,41,240,83,51,52,189,79
1500000US250250923001,250250923001,"Block Group 1, Census Tract 923, Suffolk County, Massachusetts",248,56,84,48,35,30,49,37,164,52,18,16,146,51
1500000US250250923002,250250923002,"Block Group 2, Census Tract 923, Suffolk County, Massachusetts",248,64,170,63,66,33,104,55,78,41,34,28,44,28
1500000US250250923003,250250923003,"Block Group 3, Census Tract 923, Suffolk County, Massachusetts",412,85,181,73,91,47,90,59,231,66,89,40,142,65
1500000US250250923004,250250923004,"Block Group 4, Census Tract 923, Suffolk County, Massachusetts",184,57,66,37,36,29,30,28,118,53,13,21,105,48
1500000US250250924001,250250924001,"Block Group 1, Census Tract 924, Suffolk County, Massachusetts",153,78,100,77,37,49,63,65,53,37,27,26,26,31
1500000US250250924002,250250924002,"Block Group 2, Census Tract 924, Suffolk County, Massachusetts",551,137,191,99,50,44,141,93,360,127,74,75,286,118
1500000US250250924003,250250924003,"Block Group 3, Census Tract 924, Suffolk County, Massachusetts",611,141,261,114,214,114,47,52,350,133,103,74,247,123
1500000US250250924004,250250924004,"Block Group 4, Census Tract 924, Suffolk County, Massachusetts",449,123,296,119,45,44,251,118,153,95,41,61,112,76
1500000US250250924005,250250924005,"Block Group 5, Census Tract 924, Suffolk County, Massachusetts",265,125,67,53,53,57,14,24,198,127,100,105,98,84
1500000US250251001001,250251001001,"Block Group 1, Census Tract 1001, Suffolk County, Massachusetts",87,63,59,52,25,28,34,53,28,41,0,12,28,41
1500000US250251001002,250251001002,"Block Group 2, Census Tract 1001, Suffolk County, Massachusetts",348,81,89,52,49,39,40,41,259,81,67,56,192,78
1500000US250251001003,250251001003,"Block Group 3, Census Tract 1001, Suffolk County, Massachusetts",252,72,91,58,40,39,51,46,161,67,9,13,152,68
1500000US250251001004,250251001004,"Block Group 4, Census Tract 1001, Suffolk County, Massachusetts",271,79,100,63,85,56,15,25,171,65,65,44,106,57
1500000US250251001005,250251001005,"Block Group 5, Census Tract 1001, Suffolk County, Massachusetts",151,53,78,44,35,40,43,23,73,36,16,25,57,38
1500000US250251001006,250251001006,"Block Group 6, Census Tract 1001, Suffolk County, Massachusetts",521,109,391,93,283,87,108,64,130,76,81,67,49,38
1500000US250251001007,250251001007,"Block Group 7, Census Tract 1001, Suffolk County, Massachusetts",393,101,241,74,165,66,76,50,152,75,117,67,35,31
1500000US250251002001,250251002001,"Block Group 1, Census Tract 1002, Suffolk County, Massachusetts",357,56,140,50,54,32,86,43,217,63,64,37,153,59
1500000US250251002002,250251002002,"Block Group 2, Census Tract 1002, Suffolk County, Massachusetts",169,61,75,42,44,35,31,28,94,45,28,24,66,37
1500000US250251002003,250251002003,"Block Group 3, Census Tract 1002, Suffolk County, Massachusetts",398,65,184,62,79,49,105,53,214,55,75,35,139,54
1500000US250251003001,250251003001,"Block Group 1, Census Tract 1003, Suffolk County, Massachusetts",358,87,117,66,74,55,43,38,241,75,112,65,129,53
1500000US250251003002,250251003002,"Block Group 2, Census Tract 1003, Suffolk County, Massachusetts",317,78,155,73,63,44,92,59,162,65,65,57,97,52
1500000US250251003003,250251003003,"Block Group 3, Census Tract 1003, Suffolk County, Massachusetts",285,91,64,47,24,27,40,43,221,79,44,40,177,79
1500000US250251003004,250251003004,"Block Group 4, Census Tract 1003, Suffolk County, Massachusetts",238,82,84,64,15,23,69,59,154,72,24,28,130,73
1500000US250251004001,250251004001,"Block Group 1, Census Tract 1004, Suffolk County, Massachusetts",435,101,84,41,48,33,36,28,351,97,75,46,276,97
1500000US250251004002,250251004002,"Block Group 2, Census Tract 1004, Suffolk County, Massachusetts",318,91,44,36,44,36,0,12,274,93,17,21,257,93
1500000US250251004003,250251004003,"Block Group 3, Census Tract 1004, Suffolk County, Massachusetts",349,84,94,56,85,53,9,19,255,89,135,74,120,66
1500000US250251004004,250251004004,"Block Group 4, Census Tract 1004, Suffolk County, Massachusetts",631,126,132,72,62,60,70,64,499,126,160,64,339,116
1500000US250251005001,250251005001,"Block Group 1, Census Tract 1005, Suffolk County, Massachusetts",520,150,189,110,77,46,112,108,331,143,108,103,223,113
1500000US250251005002,250251005002,"Block Group 2, Census Tract 1005, Suffolk County, Massachusetts",581,145,63,59,43,51,20,31,518,141,32,50,486,129
1500000US250251005003,250251005003,"Block Group 3, Census Tract 1005, Suffolk County, Massachusetts",244,101,31,36,10,16,21,32,213,98,63,66,150,67
1500000US250251005004,250251005004,"Block Group 4, Census Tract 1005, Suffolk County, Massachusetts",460,180,265,153,167,127,98,94,195,125,46,46,149,119
1500000US250251005005,250251005005,"Block Group 5, Census Tract 1005, Suffolk County, Massachusetts",534,170,268,138,152,112,116,96,266,130,137,98,129,115
1500000US250251006011,250251006011,"Block Group 1, Census Tract 1006.01, Suffolk County, Massachusetts",505,138,0,12,0,12,0,12,505,138,95,84,410,130
1500000US250251006012,250251006012,"Block Group 2, Census Tract 1006.01, Suffolk County, Massachusetts",240,78,9,16,0,12,9,16,231,80,96,55,135,70
1500000US250251006013,250251006013,"Block Group 3, Census Tract 1006.01, Suffolk County, Massachusetts",538,156,110,76,43,65,67,50,428,152,112,53,316,143
1500000US250251006014,250251006014,"Block Group 4, Census Tract 1006.01, Suffolk County, Massachusetts",857,174,106,79,84,71,22,34,751,193,157,119,594,186
1500000US250251006031,250251006031,"Block Group 1, Census Tract 1006.03, Suffolk County, Massachusetts",441,76,56,47,45,43,11,17,385,69,93,48,292,69
1500000US250251006032,250251006032,"Block Group 2, Census Tract 1006.03, Suffolk County, Massachusetts",394,70,67,43,21,21,46,40,327,71,65,31,262,68
1500000US250251007001,250251007001,"Block Group 1, Census Tract 1007, Suffolk County, Massachusetts",407,82,39,49,12,18,27,44,368,78,40,26,328,78
1500000US250251007002,250251007002,"Block Group 2, Census Tract 1007, Suffolk County, Massachusetts",511,99,86,47,64,34,22,35,425,101,122,63,303,84
1500000US250251007003,250251007003,"Block Group 3, Census Tract 1007, Suffolk County, Massachusetts",303,83,15,18,0,12,15,18,288,87,74,53,214,74
1500000US250251007004,250251007004,"Block Group 4, Census Tract 1007, Suffolk County, Massachusetts",367,93,0,12,0,12,0,12,367,93,25,24,342,93
1500000US250251007005,250251007005,"Block Group 5, Census Tract 1007, Suffolk County, Massachusetts",333,99,8,12,0,12,8,12,325,100,117,82,208,72
1500000US250251008001,250251008001,"Block Group 1, Census Tract 1008, Suffolk County, Massachusetts",291,182,44,70,0,12,44,70,247,172,30,49,217,169
1500000US250251008002,250251008002,"Block Group 2, Census Tract 1008, Suffolk County, Massachusetts",433,115,31,46,31,46,0,12,402,125,180,125,222,85
1500000US250251008003,250251008003,"Block Group 3, Census Tract 1008, Suffolk County, Massachusetts",448,155,52,69,15,24,37,61,396,174,10,18,386,173
1500000US250251008004,250251008004,"Block Group 4, Census Tract 1008, Suffolk County, Massachusetts",649,134,0,12,0,12,0,12,649,134,115,88,534,141
1500000US250251008005,250251008005,"Block Group 5, Census Tract 1008, Suffolk County, Massachusetts",378,103,138,94,138,94,0,12,240,95,96,66,144,61
1500000US250251008006,250251008006,"Block Group 6, Census Tract 1008, Suffolk County, Massachusetts",498,154,60,70,19,28,41,65,438,148,37,51,401,146
1500000US250251009001,250251009001,"Block Group 1, Census Tract 1009, Suffolk County, Massachusetts",292,87,57,55,11,18,46,52,235,81,74,54,161,78
1500000US250251009002,250251009002,"Block Group 2, Census Tract 1009, Suffolk County, Massachusetts",204,85,54,57,50,56,4,11,150,75,24,39,126,66
1500000US250251009003,250251009003,"Block Group 3, Census Tract 1009, Suffolk County, Massachusetts",488,85,104,55,83,47,21,32,384,88,60,48,324,93
1500000US250251009004,250251009004,"Block Group 4, Census Tract 1009, Suffolk County, Massachusetts",263,87,45,49,0,12,45,49,218,84,20,23,198,85
1500000US250251009005,250251009005,"Block Group 5, Census Tract 1009, Suffolk County, Massachusetts",336,91,49,48,15,25,34,41,287,92,49,33,238,92
1500000US250251010011,250251010011,"Block Group 1, Census Tract 1010.01, Suffolk County, Massachusetts",261,96,62,65,0,12,62,65,199,78,35,37,164,71
1500000US250251010012,250251010012,"Block Group 2, Census Tract 1010.01, Suffolk County, Massachusetts",385,115,70,72,70,72,0,12,315,117,124,98,191,98
1500000US250251010013,250251010013,"Block Group 3, Census Tract 1010.01, Suffolk County, Massachusetts",307,114,115,100,69,60,46,81,192,76,111,74,81,70
1500000US250251010014,250251010014,"Block Group 4, Census Tract 1010.01, Suffolk County, Massachusetts",404,135,103,100,39,64,64,78,301,84,93,83,208,97
1500000US250251010015,250251010015,"Block Group 5, Census Tract 1010.01, Suffolk County, Massachusetts",355,137,107,85,0,12,107,85,248,124,150,94,98,88
1500000US250251010016,250251010016,"Block Group 6, Census Tract 1010.01, Suffolk County, Massachusetts",470,135,105,84,19,37,86,78,365,115,47,56,318,116
1500000US250251010021,250251010021,"Block Group 1, Census Tract 1010.02, Suffolk County, Massachusetts",336,116,151,102,92,79,59,68,185,91,36,57,149,87
1500000US250251010022,250251010022,"Block Group 2, Census Tract 1010.02, Suffolk County, Massachusetts",947,183,309,167,169,109,140,114,638,155,246,129,392,135
1500000US250251010023,250251010023,"Block Group 3, Census Tract 1010.02, Suffolk County, Massachusetts",728,159,194,112,169,105,25,32,534,163,73,54,461,158
1500000US250251011011,250251011011,"Block Group 1, Census Tract 1011.01, Suffolk County, Massachusetts",219,59,72,49,59,52,13,19,147,56,28,26,119,54
1500000US250251011012,250251011012,"Block Group 2, Census Tract 1011.01, Suffolk County, Massachusetts",368,93,54,59,16,26,38,53,314,85,94,48,220,82
1500000US250251011013,250251011013,"Block Group 3, Census Tract 1011.01, Suffolk County, Massachusetts",516,82,158,60,118,55,40,33,358,81,74,42,284,72
1500000US250251011021,250251011021,"Block Group 1, Census Tract 1011.02, Suffolk County, Massachusetts",298,72,117,58,61,33,56,50,181,67,50,42,131,61
1500000US250251011022,250251011022,"Block Group 2, Census Tract 1011.02, Suffolk County, Massachusetts",469,107,230,91,148,75,82,35,239,76,75,48,164,62
1500000US250251011023,250251011023,"Block Group 3, Census Tract 1011.02, Suffolk County, Massachusetts",309,86,103,66,58,39,45,53,206,72,19,31,187,80
1500000US250251011024,250251011024,"Block Group 4, Census Tract 1011.02, Suffolk County, Massachusetts",476,89,149,66,88,48,61,46,327,85,77,41,250,85
1500000US250251101031,250251101031,"Block Group 1, Census Tract 1101.03, Suffolk County, Massachusetts",361,117,9,15,9,15,0,12,352,120,113,107,239,84
1500000US250251101032,250251101032,"Block Group 2, Census Tract 1101.03, Suffolk County, Massachusetts",199,88,0,12,0,12,0,12,199,88,72,69,127,74
1500000US250251101033,250251101033,"Block Group 3, Census Tract 1101.03, Suffolk County, Massachusetts",156,72,98,54,20,23,78,49,58,60,12,18,46,57
1500000US250251101034,250251101034,"Block Group 4, Census Tract 1101.03, Suffolk County, Massachusetts",394,110,107,88,56,61,51,62,287,111,86,80,201,108
1500000US250251101035,250251101035,"Block Group 5, Census Tract 1101.03, Suffolk County, Massachusetts",592,136,37,28,0,12,37,28,555,137,57,89,498,127
1500000US250251101036,250251101036,"Block Group 6, Census Tract 1101.03, Suffolk County, Massachusetts",351,90,0,12,0,12,0,12,351,90,55,49,296,88
1500000US250251101037,250251101037,"Block Group 7, Census Tract 1101.03, Suffolk County, Massachusetts",324,138,244,109,139,88,105,93,80,86,3,10,77,87
1500000US250251102011,250251102011,"Block Group 1, Census Tract 1102.01, Suffolk County, Massachusetts",917,43,272,79,146,66,126,50,645,78,96,35,549,82
1500000US250251103011,250251103011,"Block Group 1, Census Tract 1103.01, Suffolk County, Massachusetts",308,63,64,38,52,38,12,12,244,57,83,40,161,48
1500000US250251103012,250251103012,"Block Group 2, Census Tract 1103.01, Suffolk County, Massachusetts",629,73,58,45,40,35,18,25,571,70,121,37,450,74
1500000US250251104011,250251104011,"Block Group 1, Census Tract 1104.01, Suffolk County, Massachusetts",644,95,165,68,108,63,57,38,479,110,131,71,348,103
1500000US250251104012,250251104012,"Block Group 2, Census Tract 1104.01, Suffolk County, Massachusetts",766,86,127,58,83,50,44,35,639,89,177,74,462,108
1500000US250251104031,250251104031,"Block Group 1, Census Tract 1104.03, Suffolk County, Massachusetts",490,114,157,103,61,52,96,91,333,94,98,54,235,90
1500000US250251104032,250251104032,"Block Group 2, Census Tract 1104.03, Suffolk County, Massachusetts",307,59,7,14,7,14,0,12,300,60,63,39,237,64
1500000US250251104033,250251104033,"Block Group 3, Census Tract 1104.03, Suffolk County, Massachusetts",190,81,8,13,8,13,0,12,182,84,9,15,173,82
1500000US250251104034,250251104034,"Block Group 4, Census Tract 1104.03, Suffolk County, Massachusetts",329,82,39,46,0,12,39,46,290,73,55,34,235,69
1500000US250251104035,250251104035,"Block Group 5, Census Tract 1104.03, Suffolk County, Massachusetts",400,93,53,45,25,28,28,34,347,81,72,52,275,84
1500000US250251105011,250251105011,"Block Group 1, Census Tract 1105.01, Suffolk County, Massachusetts",358,84,62,62,32,51,30,35,296,69,17,20,279,72
1500000US250251105012,250251105012,"Block Group 2, Census Tract 1105.01, Suffolk County, Massachusetts",657,86,46,49,14,21,32,43,611,88,125,57,486,86
1500000US250251105013,250251105013,"Block Group 3, Census Tract 1105.01, Suffolk County, Massachusetts",301,64,25,23,21,24,4,8,276,63,32,27,244,65
1500000US250251105021,250251105021,"Block Group 1, Census Tract 1105.02, Suffolk County, Massachusetts",620,102,40,62,0,12,40,62,580,108,50,44,530,111
1500000US250251105022,250251105022,"Block Group 2, Census Tract 1105.02, Suffolk County, Massachusetts",910,107,83,56,34,32,49,49,827,119,73,41,754,128
1500000US250251105023,250251105023,"Block Group 3, Census Tract 1105.02, Suffolk County, Massachusetts",233,69,6,12,0,12,6,12,227,71,14,15,213,72
1500000US250251106011,250251106011,"Block Group 1, Census Tract 1106.01, Suffolk County, Massachusetts",755,87,35,41,0,12,35,41,720,97,258,74,462,86
1500000US250251106012,250251106012,"Block Group 2, Census Tract 1106.01, Suffolk County, Massachusetts",442,64,0,12,0,12,0,12,442,64,124,64,318,67
1500000US250251106071,250251106071,"Block Group 1, Census Tract 1106.07, Suffolk County, Massachusetts",424,145,40,45,19,29,21,33,384,144,15,25,369,145
1500000US250251106072,250251106072,"Block Group 2, Census Tract 1106.07, Suffolk County, Massachusetts",709,126,39,43,39,43,0,12,670,134,118,104,552,129
1500000US250251106073,250251106073,"Block Group 3, Census Tract 1106.07, Suffolk County, Massachusetts",821,147,21,31,21,31,0,12,800,149,178,115,622,155
1500000US250251106074,250251106074,"Block Group 4, Census Tract 1106.07, Suffolk County, Massachusetts",258,77,23,36,0,12,23,36,235,75,46,36,189,76
1500000US250251201031,250251201031,"Block Group 1, Census Tract 1201.03, Suffolk County, Massachusetts",666,52,18,14,6,10,12,10,648,54,36,24,612,58
1500000US250251201041,250251201041,"Block Group 1, Census Tract 1201.04, Suffolk County, Massachusetts",242,54,0,12,0,12,0,12,242,54,9,14,233,57
1500000US250251201042,250251201042,"Block Group 2, Census Tract 1201.04, Suffolk County, Massachusetts",345,60,93,42,41,31,52,47,252,58,18,31,234,49
1500000US250251201043,250251201043,"Block Group 3, Census Tract 1201.04, Suffolk County, Massachusetts",473,72,11,18,0,12,11,18,462,72,45,56,417,78
1500000US250251201051,250251201051,"Block Group 1, Census Tract 1201.05, Suffolk County, Massachusetts",248,52,0,12,0,12,0,12,248,52,33,22,215,56
1500000US250251201052,250251201052,"Block Group 2, Census Tract 1201.05, Suffolk County, Massachusetts",425,51,0,12,0,12,0,12,425,51,48,34,377,52
1500000US250251201053,250251201053,"Block Group 3, Census Tract 1201.05, Suffolk County, Massachusetts",246,43,0,12,0,12,0,12,246,43,74,39,172,47
1500000US250251202011,250251202011,"Block Group 1, Census Tract 1202.01, Suffolk County, Massachusetts",604,88,89,51,38,39,51,37,515,86,84,53,431,77
1500000US250251202012,250251202012,"Block Group 2, Census Tract 1202.01, Suffolk County, Massachusetts",948,105,156,71,58,49,98,51,792,116,94,66,698,112
1500000US250251202013,250251202013,"Block Group 3, Census Tract 1202.01, Suffolk County, Massachusetts",196,59,41,42,6,10,35,41,155,47,37,28,118,47
1500000US250251203011,250251203011,"Block Group 1, Census Tract 1203.01, Suffolk County, Massachusetts",483,122,129,93,68,76,61,56,354,111,84,86,270,95
1500000US250251203012,250251203012,"Block Group 2, Census Tract 1203.01, Suffolk County, Massachusetts",435,94,79,58,10,16,69,57,356,104,52,39,304,107
1500000US250251203013,250251203013,"Block Group 3, Census Tract 1203.01, Suffolk County, Massachusetts",558,114,80,59,42,43,38,37,478,112,124,78,354,96
1500000US250251203014,250251203014,"Block Group 4, Census Tract 1203.01, Suffolk County, Massachusetts",520,95,8,13,0,12,8,13,512,95,40,30,472,90
1500000US250251204001,250251204001,"Block Group 1, Census Tract 1204, Suffolk County, Massachusetts",383,121,97,58,97,58,0,12,286,124,50,49,236,130
1500000US250251204002,250251204002,"Block Group 2, Census Tract 1204, Suffolk County, Massachusetts",359,110,24,36,0,12,24,36,335,117,50,45,285,113
1500000US250251204003,250251204003,"Block Group 3, Census Tract 1204, Suffolk County, Massachusetts",431,76,13,22,0,12,13,22,418,74,114,68,304,90
1500000US250251204004,250251204004,"Block Group 4, Census Tract 1204, Suffolk County, Massachusetts",793,129,89,61,13,23,76,56,704,128,31,35,673,131
1500000US250251204005,250251204005,"Block Group 5, Census Tract 1204, Suffolk County, Massachusetts",866,142,100,106,83,102,17,28,766,134,152,114,614,139
1500000US250251205001,250251205001,"Block Group 1, Census Tract 1205, Suffolk County, Massachusetts",280,55,81,43,21,19,60,41,199,46,12,12,187,46
1500000US250251205002,250251205002,"Block Group 2, Census Tract 1205, Suffolk County, Massachusetts",371,64,43,26,26,20,17,19,328,66,18,22,310,63
1500000US250251205003,250251205003,"Block Group 3, Census Tract 1205, Suffolk County, Massachusetts",252,62,62,43,47,41,15,17,190,56,37,25,153,47
1500000US250251206001,250251206001,"Block Group 1, Census Tract 1206, Suffolk County, Massachusetts",342,75,13,15,4,6,9,13,329,76,4,6,325,76
1500000US250251206002,250251206002,"Block Group 2, Census Tract 1206, Suffolk County, Massachusetts",404,81,0,12,0,12,0,12,404,81,37,39,367,73
1500000US250251206003,250251206003,"Block Group 3, Census Tract 1206, Suffolk County, Massachusetts",340,63,23,18,9,14,14,12,317,63,64,32,253,61
1500000US250251207001,250251207001,"Block Group 1, Census Tract 1207, Suffolk County, Massachusetts",372,56,7,13,0,12,7,13,365,58,66,42,299,59
1500000US250251207002,250251207002,"Block Group 2, Census Tract 1207, Suffolk County, Massachusetts",652,65,54,37,20,20,34,36,598,70,84,35,514,67
1500000US250251301001,250251301001,"Block Group 1, Census Tract 1301, Suffolk County, Massachusetts",480,100,13,22,13,22,0,12,467,104,80,81,387,105
1500000US250251301002,250251301002,"Block Group 2, Census Tract 1301, Suffolk County, Massachusetts",926,132,37,43,37,43,0,12,889,135,67,66,822,144
1500000US250251301003,250251301003,"Block Group 3, Census Tract 1301, Suffolk County, Massachusetts",352,75,0,12,0,12,0,12,352,75,95,77,257,68
1500000US250251301004,250251301004,"Block Group 4, Census Tract 1301, Suffolk County, Massachusetts",297,72,19,30,19,30,0,12,278,72,46,43,232,82
1500000US250251301005,250251301005,"Block Group 5, Census Tract 1301, Suffolk County, Massachusetts",386,133,17,27,17,27,0,12,369,130,76,66,293,126
1500000US250251301006,250251301006,"Block Group 6, Census Tract 1301, Suffolk County, Massachusetts",114,66,0,12,0,12,0,12,114,66,30,33,84,70
1500000US250251301007,250251301007,"Block Group 7, Census Tract 1301, Suffolk County, Massachusetts",323,112,25,40,0,12,25,40,298,110,25,29,273,106
1500000US250251302001,250251302001,"Block Group 1, Census Tract 1302, Suffolk County, Massachusetts",236,61,0,12,0,12,0,12,236,61,55,33,181,62
1500000US250251302002,250251302002,"Block Group 2, Census Tract 1302, Suffolk County, Massachusetts",402,94,6,10,6,10,0,12,396,94,90,47,306,98
1500000US250251302003,250251302003,"Block Group 3, Census Tract 1302, Suffolk County, Massachusetts",565,91,45,39,0,12,45,39,520,92,87,45,433,95
1500000US250251302004,250251302004,"Block Group 4, Census Tract 1302, Suffolk County, Massachusetts",261,50,7,12,7,12,0,12,254,50,35,28,219,57
1500000US250251302005,250251302005,"Block Group 5, Census Tract 1302, Suffolk County, Massachusetts",394,75,18,20,18,20,0,12,376,76,14,15,362,78
1500000US250251303001,250251303001,"Block Group 1, Census Tract 1303, Suffolk County, Massachusetts",325,66,7,10,0,12,7,10,318,67,32,29,286,65
1500000US250251303002,250251303002,"Block Group 2, Census Tract 1303, Suffolk County, Massachusetts",452,84,37,47,8,12,29,45,415,81,62,41,353,80
1500000US250251303003,250251303003,"Block Group 3, Census Tract 1303, Suffolk County, Massachusetts",276,61,0,12,0,12,0,12,276,61,56,32,220,57
